CODE ISIN,Code Maroclear,OPCVM,Société de Gestion,Nature juridique,Classification,Sensibilité,Indice Bentchmark,Périodicité VL,Souscripteurs,Affectation des résultats,Commission de souscription,Commission de rachat,Frais de gestion,Dépositaire,Réseau placeur,AN,VL,YTD,1 jour,1 semaine,1 mois,3 mois,6 mois,1 an,2 ans,3 ans,5 ans,DatePublication,TypePublication
MA0000035693,3569,AVENIR PREMIERE,CFG GESTION,FCP,OMLT,"]1,1  8]",MBI MLT,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,CFG GESTION,1340075.931045,335018.98,-0.002455,-,0.000664,-0.001461,0.004502,-0.002455,-0.004508,0.079073,0.120135,0.126352,2026-06-26,Hebdomadaire
MA0000035701,3570,PATRIMOINE AVENIR,CFG GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,HEBDOMADAIRE,FGP,CAPITALISANT,0.004500000000000001,0.004500000000000001,0.02,CFG BANK,CFG GESTION; CFG BANK,69520257.103166,766.16,-0.048414,-,-0.014332,-0.031526,0.037328,-0.048414,-0.063088,0.237019,0.399788,0.356275,2026-06-26,Hebdomadaire
MA0000035727,3572,CFG AVENIR,CFG GESTION,FCP,DIVERSIFIÉ,-,20% CFG 25 FLOTTANT + 80% CFG BONDS CT,HEBDOMADAIRE,FGP,CAPITALISANT,0.002,0.002,0.02,CFG BANK,CFG GESTION; CFG BANK,304148305.892931,4961.56,-0.000653,-,-0.012118,-0.024369,0.015024,-0.000653,0.013606,0.087358,0.117823,0.22707,2026-06-26,Hebdomadaire
MA0000035735,3573,STAFF ACTION,CFG GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,QUOTIDIENNE,FNPP,CAPITALISANT,0.003,0.003,0.02,CFG BANK,CFG GESTION; CFG BANK,48854476.484386,4398.13,-0.043939,-,-0.021714,-0.045472,0.051417,-0.043939,-0.028626,0.391998,0.645637,0.67403,2026-06-26,Hebdomadaire
MA0000035743,3574,CFG PERFORMANCE,CFG GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,QUOTIDIENNE,FGP,CAPITALISANT,0.004500000000000001,0.004500000000000001,0.02,CFG BANK,CFG GESTION; CFG BANK,1262395807.511644,1143.03,-0.046895,-,-0.019977,-0.049819,0.044473,-0.046895,-0.057194,0.382675,0.622147,0.500453,2026-06-26,Hebdomadaire
MA0000035750,3575,AXA PERFORMANCE,CFG GESTION,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 25% MASI RN,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.0,0.0,0.02,CFG BANK,CFG GESTION,817103027.088015,65694.08,-0.018848,-,-0.003455,-0.013838,0.01866,-0.018848,-0.00706,0.17317,0.284328,0.243973,2026-06-26,Hebdomadaire
MA0000035768,3576,CFG EMERGENCE,CFG GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,HEBDOMADAIRE,FGP,CAPITALISANT,0.004500000000000001,0.004500000000000001,0.02,CFG BANK,CFG GESTION; CFG BANK,28785142.319233,80630.65,-0.044642,-,-0.019808,-0.045595,0.039754,-0.044642,-0.039134,0.332694,0.542235,0.487021,2026-06-26,Hebdomadaire
MA0000035784,3578,CFG VALEURS,CFG GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,QUOTIDIENNE,FGP,CAPITALISANT,0.003,0.003,0.02,CFG BANK,CFG GESTION; CFG BANK,87130129.510021,669.09,-0.058641,-,-0.020395,-0.04428,0.036016,-0.058641,-0.060478,0.310964,0.47627,0.394519,2026-06-26,Hebdomadaire
MA0000035792,3579,CFG RENDEMENT,CFG GESTION,FCP,OMLT,[2   6[,CFG BONDS CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.01,CFG BANK,CFG GESTION; CFG BANK,42091304.420015,347.95,-0.006709,-,0.000201,-0.001578,0.000172,-0.006709,0.050701,0.055065,0.060468,-0.010184,2026-06-26,Hebdomadaire
MA0000035800,3580,CAA RENDEMENT,CFG GESTION,FCP,OMLT,"]1,1  10]",MBI GLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,CFG BANK,CFG GESTION,175719623.878998,22427.52,-0.007387,-,0.001698,-0.002483,0.007334,-0.007387,-0.002636,0.096739,0.187717,0.158582,2026-06-26,Hebdomadaire
MA0000035826,3582,CFG LIQUIDITE,CFG GESTION,FCP,OCT,"]0,5; 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.01,CFG BANK,CFG GESTION; CFG BANK,106848848.635144,227.42,0.007398,-,0.000352,0.00066,0.005482,0.007398,0.032695,0.050779,0.075577,0.092472,2026-06-26,Hebdomadaire
MA0000035834,3583,CFG SECURITE,CFG GESTION,FCP,MONÉTAIRE,"]0 0,5]",TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.006,CFG BANK,CFG GESTION; CFG BANK,1887001952.416431,2559.24,0.010523,-,0.000364,0.001185,0.00586,0.010523,0.023364,0.050863,0.080395,0.112911,2026-06-26,Hebdomadaire
MA0000035842,3584,FCP CAPITAL BALANCE,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI Global,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,459951665.94,5653.98,-0.028143,-,-0.009191,-0.02455,0.028939,-0.028143,-0.030945,0.229484,0.37787,0.285793,2026-06-26,Hebdomadaire
MA0000035867,3586,FCP CAPITAL IMTIYAZ CROISSANCE,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,30% MASI + 70% MBI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1527814.78,66426.72,0.005473,-,-0.011343,-0.024474,0.033966,0.005473,0.016845,0.226886,0.322706,0.353995,2026-06-26,Hebdomadaire
MA0000035875,3587,FCP CAPITAL PARTICIPATIONS,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,683732995.07,9812.04,-0.120183,-,-0.006868,0.004358,0.02091,-0.120183,-0.135127,0.374536,0.681754,0.56894,2026-06-26,Hebdomadaire
MA0000035883,3588,CAPITAL DIVIDENDES PLUS,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,MIXTE,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,5305330.41,8038.37,-0.032517,-,-0.014016,-0.03472,0.05081,-0.032517,-0.020719,0.396581,0.601106,0.522975,2026-06-26,Hebdomadaire
MA0000035891,3589,FCP MEDERSAT.COM,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI Global,HEBDOMADAIRE,FGP,DISTRIBUANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,6065886.98,751.65,-0.027406,-,-0.005938,-0.013971,-0.000612,-0.027406,-0.016731,0.140125,0.208946,0.2093,2026-06-26,Hebdomadaire
MA0000035909,3590,FCP CAPITAL OPTIMISATION,BMCE CAPITAL GESTION,FCP,OMLT,"[1,1  12[",50% MBI MLT + 50% MBI MT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.006,BANK OF AFRICA,BMCE CAPITAL GESTION,1129563378.99,246.54,-0.008825,-,0.001869,-0.003839,0.008715,-0.008825,-0.00435,0.133699,0.209106,0.175016,2026-06-26,Hebdomadaire
MA0000035917,3591,CAPITAL TRESOR,BMCE CAPITAL GESTION,FCP,OMLT,[2    6[,40% MBI MLT + 60% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,4572165252.05,2841.31,-0.009762,-,0.0016,-0.003381,0.011045,-0.009762,-0.008099,0.067925,0.137425,0.147744,2026-06-26,Hebdomadaire
MA0000035925,3592,FCP CAPITAL DYNAMIQUE,BMCE CAPITAL GESTION,FCP,OCT,"]0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,BANK OF AFRICA,BMCE CAPITAL GESTION,145520463.24,2337.82,0.008381,-,0.000308,0.000873,0.005047,0.008381,0.051977,0.067347,0.080758,0.105865,2026-06-26,Hebdomadaire
MA0000035933,3593,FCP CAPITAL INSTITUTIONS,BMCE CAPITAL GESTION,FCP,OMLT,"]1,1  5,1]",MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1300410472.4,2629.3,-0.005296,-,0.001119,-0.000593,0.012601,-0.005296,0.003818,0.077432,0.150009,0.12829,2026-06-26,Hebdomadaire
MA0000035941,3594,FCP CAPITAL IMTIYAZ SECURITE,BMCE CAPITAL GESTION,FCP,OMLT,]2  6],MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1103829370.77,29973.37,-0.005376,-,0.001507,-0.001959,0.007802,-0.005376,0.005218,0.10002,0.187351,0.108196,2026-06-26,Hebdomadaire
MA0000035958,3595,FCP CAPITAL INDICE,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI RB,HEBDOMADAIRE,FGP,MIXTE,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1318639851.87,4397.95,-0.044318,-,-0.017552,-0.041216,0.048701,-0.044318,-0.047345,0.399444,0.57552,0.461613,2026-06-26,Hebdomadaire
MA0000035974,3597,EMERGENCE MONEY MARKET FUND,VALORIS MANAGEMENT,FCP,MONÉTAIRE,"[0  0,5[",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.0065,BANK OF AFRICA,VALORIS MANAGEMENT,499295513.49,2089.05,0.009779,-,0.00033,0.001054,0.005226,0.009779,0.025698,0.052858,0.083476,0.116966,2026-06-26,Hebdomadaire
MA0000035990,3599,EMERGENCE FUND,VALORIS MANAGEMENT,FCP,OMLT,"]1,1  5,1[",MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.013,ATTIJARIWAFA BANK,VALORIS MANAGEMENT,1155856824.79,1891.75,0.001228,-,0.001376,-0.001826,0.012194,0.001228,0.010523,0.07362,0.127505,0.041535,2026-06-26,Hebdomadaire
MA0000036006,3600,UPLINE TRESORERIE,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",100% TMP,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,304405836.78,19521.95,0.010188,-,0.00038,0.00136,0.005279,0.010188,0.019961,0.046933,0.076524,0.115651,2026-06-26,Hebdomadaire
MA0000036014,3601,UPLINE CASH,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",60% TMP + 40% MBI CT,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,313295352.64,23448.5,0.010841,-,0.000435,0.001455,0.005986,0.010841,0.021516,0.049842,0.082028,0.117011,2026-06-26,Hebdomadaire
MA0000036022,3602,ATTIJARI SOLIDARITE,WAFA GESTION,SICAV,DIVERSIFIÉ,-,50% MASI + 50% MBI MT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,199137327.98,5431.56,-0.003151,-,-0.01393,-0.036132,0.042218,-0.003151,-0.002666,0.258649,0.390273,0.323363,2026-06-26,Hebdomadaire
MA0000036048,3604,ATTIJARI MONETAIRE PLUS,WAFA GESTION,FCP,OCT,"[0,5  1,1[",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,896261227.31,230.93,0.011343,-,0.00065,0.001431,0.00746,0.011343,0.021633,0.051211,0.084433,0.115873,2026-06-26,Hebdomadaire
MA0000036055,3605,CAT EQUILIBRE,WAFA GESTION,FCP,OMLT,"[5,5  9,5[",50% MBI MLT + 50% MBI LT,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,415784259.39,24502.58,-0.007095,-,0.001933,-0.00309,0.009522,-0.007095,0.001126,0.116635,0.251635,0.090724,2026-06-26,Hebdomadaire
MA0000036063,3606,ATTIJARI ACTIONS,WAFA GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,840374666.2,901.74,-0.011618,-,-0.021358,-0.05077,0.061145,-0.011618,-0.017477,0.367018,0.508532,0.403486,2026-06-26,Hebdomadaire
MA0000036089,3608,ATTIJARI FINANCES CORP VALEURS,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FNPP,CAPITALISANT,0.015,0.02,0.03,ATTIJARIWAFA BANK,WAFA GESTION,72186205.36,3297.53,0.023604,-,-0.017053,-0.037029,0.078791,0.023604,0.031019,0.480094,0.702663,0.670989,2026-06-26,Hebdomadaire
MA0000036097,3609,CAPITAL PERFORMANCE,WAFA GESTION,FCP,DIVERSIFIÉ,-,75% MBI MT + 25% MASI RENTABILITE,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,161267202.23,8016.46,0.036731,-,-0.015754,-0.037128,0.074531,0.036731,0.060289,0.391384,0.54276,0.517999,2026-06-26,Hebdomadaire
MA0000036147,3614,CDM SECURITE PLUS,WAFA GESTION,FCP,MONÉTAIRE,"[0  0,5[",TMP,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.01,CDM,WAFA GESTION,243823695.57,2039.03,0.008642,-,0.000294,0.00111,0.004226,0.008642,0.017084,0.038509,0.063984,0.094435,2026-06-26,Hebdomadaire
MA0000036154,3615,FCP CDM LIQUIDITES,WAFA GESTION,FCP,OCT,"[0  1,1[",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDM,WAFA GESTION,499350089.23,40047.32,0.009772,-,0.000281,0.000742,0.006778,0.009772,0.0185,0.046949,0.078717,0.100751,2026-06-26,Hebdomadaire
MA0000036188,3618,FCP MAROC RENDEMENT,MAROGEST,FCP,OCT,"]0,5 1,1]",MBI CT,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.01,CIH BANK,MAROGEST,5504486.41,244.92,0.057193,-,0.000613,0.001554,0.052966,0.057193,0.069193,0.10225,0.138633,0.183303,2026-06-26,Hebdomadaire
MA0000036196,3619,FCP CAM LIQUIDITE,MAROGEST,FCP,MONÉTAIRE,"]0 0,5]",TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.0065,CIH BANK,MAROGEST,1404021579.48,1939.25,0.013468,-,0.00033,0.00111,0.007455,0.013468,0.026835,0.059207,0.095009,0.140138,2026-06-26,Hebdomadaire
MA0000036204,3620,CIMR MOUBADARA,WAFA GESTION,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,1529915638.97,9593.87,-0.005892,-,-0.018095,-0.042622,0.062568,-0.005892,-0.004409,0.410573,0.60267,0.581633,2026-06-26,Hebdomadaire
MA0000036220,3622,FCP CAPITAL PROTECTION,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FNPP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,997470007.64,3695.82,-0.043311,-,-0.016821,-0.040647,0.048989,-0.043311,-0.054513,0.355949,0.59533,0.596271,2026-06-26,Hebdomadaire
MA0000036238,3623,FCP CAPITAL MONETAIRE,BMCE CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,25[",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,BANK OF AFRICA,BMCE CAPITAL GESTION,233803171.23,1651.7,0.009399,-,0.000351,0.001261,0.004684,0.009399,0.018468,0.04088,0.067652,0.101302,2026-06-26,Hebdomadaire
MA0000036246,3624,CDG MONETAIRE PLUS,CDG CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",85% MBI CT + 15% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.005,0.0,0.01,CDG CAPITAL,CDG CAPITAL GESTION,2739033744.67,2306.92,0.015517,-,0.000612,0.001254,0.010548,0.015517,0.030957,0.071785,0.112997,0.147442,2026-06-26,Hebdomadaire
MA0000036253,3625,AVENIR PREVOYANCE ,CFG GESTION,FCP,OMLT,[3  7[,MBI MLT,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,BANK OF AFRICA,CFG GESTION,142463576.889416,9489.35,0.002439,-,0.002111,-0.000492,0.014897,0.002439,0.003529,0.076769,0.135384,0.090522,2026-06-26,Hebdomadaire
MA0000036261,3626,CAPITAL IMTIYAZ LIQUIDITE,BMCE CAPITAL GESTION,FCP,OCT,"]0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.005,0.008,BANK OF AFRICA,BMCE CAPITAL GESTION,14117712302.95,19276.45,0.013752,-,0.000586,0.001377,0.009213,0.013752,0.027715,0.06777,0.11014,0.160653,2026-06-26,Hebdomadaire
MA0000036287,3628,EMERGENCE BOND FUND,VALORIS MANAGEMENT,FCP,OCT,]0.5  1.1],MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.008,BANK OF AFRICA,VALORIS MANAGEMENT,576770830.0,2408.68,0.010378,-,0.00039,0.000972,0.006872,0.010378,0.022395,0.051775,0.084351,0.125241,2026-06-26,Hebdomadaire
MA0000036295,3629,AZ OBLIGATIONS,CIH CAPITAL MANAGEMENT,FCP,OMLT,"[1,1  13]",MBI GLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,CIH BANK,CIH CAPITAL MANAGEMENT,299966354.61,139.68,-0.004064,-,0.001793,-0.002856,0.010709,-0.004064,-0.038612,0.027815,0.053235,0.050463,2026-06-26,Hebdomadaire
MA0000036303,3630,FCP CAPITAL ACTIONS,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,252398339.29,257.52,-0.041001,-,-0.018111,-0.041536,0.04815,-0.041001,-0.05226,0.395319,0.612221,0.498342,2026-06-26,Hebdomadaire
MA0000036311,3631,FCP CAPITAL SELECTION,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MADEX,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,3581870.65,313.42,-0.041763,-,-0.012384,-0.026586,0.029903,-0.041763,-0.039178,0.351997,0.573631,0.496824,2026-06-26,Hebdomadaire
MA0000036329,3632,FCP CAPITAL TERME,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 20% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,78532080.14,240.43,-0.00968,-,-0.002241,-0.008904,0.017952,-0.00968,-0.004802,0.162565,0.275965,0.227185,2026-06-26,Hebdomadaire
MA0000036345,3634,CFG INSTIBONDS,CFG GESTION,FCP,OMLT,"]1,5  5,5]",MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CFG BANK,CFG GESTION; CFG BANK,550186600.889172,34.01,-0.002347,-,0.002358,-0.001175,0.010098,-0.002347,-0.779328,-0.765319,-0.755077,-,2026-06-26,Hebdomadaire
MA0000036352,3635,FCP CAM TRESO PLUS,MAROGEST,FCP,OCT,"]0,5 1,1]",85% MBI CT + 15 % MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CIH BANK,CIH,788519657.54,173.87,0.013524,-,0.00046,0.001209,0.008761,0.013524,0.026327,0.064858,0.105059,0.149402,2026-06-26,Hebdomadaire
MA0000036378,3637,AVENIR CROISSANCE,CFG GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,CFG GESTION,1265645.757248,35156.83,-0.062659,-,-0.009176,-0.0102,0.023007,-0.062659,-0.060597,0.273191,0.459816,0.440562,2026-06-26,Hebdomadaire
MA0000036394,3639,FCP CAPITAL TAALIM,BMCE CAPITAL GESTION,FCP,OMLT,[4  8[,95% MBI MLT + 5% MASI,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,3520807087.61,2351.82,-0.009831,-,0.001469,-0.004175,0.016687,-0.009831,-0.005232,0.120266,0.226919,0.162817,2026-06-26,Hebdomadaire
MA0000036402,3640,UPLINE EQUILIBRE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,75% MBI GLOBAL + 25% MASI 20,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,554188424.84,121.36,-0.020564,-,-0.005735,-0.018996,0.034799,-0.020564,-0.02202,-0.089212,-0.071369,-0.109004,2026-06-26,Hebdomadaire
MA0000036436,3643,EMERGENCE CAPITAL,VALORIS MANAGEMENT,FCP,OMLT,"[1,1  5,1[",MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.005,BANK OF AFRICA,VALORIS MANAGEMENT,271969731.27,1790.7,0.000285,-,0.001247,-0.000659,0.008322,0.000285,0.008396,0.070609,0.131235,0.108223,2026-06-26,Hebdomadaire
MA0000036444,3644,AL IJTIMAI PATRIMOINE,VALORIS MANAGEMENT,FCP,OMLT,"[1,1  7,1[",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.008,CDG,VALORIS MANAGEMENT,4993951678.02,211922.41,-0.00659,-,0.00156,-0.003563,0.013483,-0.00659,-0.001405,0.11026,0.215277,0.131395,2026-06-26,Hebdomadaire
MA0000036477,3647,INSTIMONETAIRE,CIH CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"<=0,5",TMI(jj),QUOTIDIENNE,FGP,CAPITALISANT,0.0125,0.005,0.0195,BMCI,CIH CAPITAL MANAGEMENT,12260394.34,139.71,0.01822,-,0.000286,0.00086,0.014965,0.01822,0.043001,0.078342,0.094134,0.11181,2026-06-26,Hebdomadaire
MA0000036485,3648,CAT ACTIONS,CIH CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI RN,HEBDOMADAIRE,FNPP,DISTRIBUANT,0.0,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,273433538.67,478030.66,-0.044944,-,-0.01384,-0.036094,0.02812,-0.044944,-0.043304,0.366343,0.534007,0.518824,2026-06-26,Hebdomadaire
MA0000036493,3649,FCP CAPITAL MAGHREB,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1325561989.72,1697.14,-0.045569,-,-0.018188,-0.041186,0.050106,-0.045569,-0.059282,0.40706,0.679057,0.607049,2026-06-26,Hebdomadaire
MA0000036501,3650,FCP CAPITAL MULTI-GESTION,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 20% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1722505770.67,534.67,-0.033723,-,-0.00369,-0.01456,0.019779,-0.033723,-0.035605,0.15171,0.259321,0.163211,2026-06-26,Hebdomadaire
MA0000036519,3651,FCP AL IJTIMAI SECURITE,BMCE CAPITAL GESTION,FCP,OMLT,"[1,1  7[",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,2999116428.28,223664.43,-0.009546,-,0.000687,-0.00424,0.009875,-0.009546,-0.006274,0.106567,0.211327,0.146824,2026-06-26,Hebdomadaire
MA0000036527,3652,AL IJTIMAI INMAA,WAFA GESTION,FCP,OMLT,"]1,1  7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.03,0.02,ATTIJARIWAFA BANK,WAFA GESTION,5181781495.92,216258.98,-0.004088,-,0.000713,-0.005428,0.013378,-0.004088,0.004536,0.119421,0.229097,0.140035,2026-06-26,Hebdomadaire
MA0000036535,3653,AL IJTIMAI SOLIDARITE,CFG GESTION,FCP,OMLT,"[1,1  7[",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,CFG GESTION,3821345321.041751,218038.65,-0.010616,-,0.000719,-0.004635,0.010428,-0.010616,-0.004974,0.107446,0.211233,0.123699,2026-06-26,Hebdomadaire
MA0000036543,3654,AL IJTIMAI AVENIR,SAHAM CAPITAL GESTION,FCP,OMLT,"]1,1  7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,SAHAM BANK,2608726956.02,244239.95,-0.005346,-,0.001124,-0.004084,0.012766,-0.005346,-0.002691,0.104332,0.20343,0.181185,2026-06-26,Hebdomadaire
MA0000036550,3655,AL IJTIMAI ADDAMANE,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1  7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,UPLINE CAPITAL MANAGEMENT,1394341303.37,135874.23,-0.005169,-,0.001018,-0.00432,0.012535,-0.005169,-0.000139,0.107806,0.206456,0.118757,2026-06-26,Hebdomadaire
MA0000036568,3656,UPLINE AVENIR,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1  12]",40% MBI MT + 60% MBI MLT,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,10739090941.95,1649.11,-0.011769,-,0.003389,-0.00178,0.007742,-0.011769,-0.00289,0.105783,0.206628,0.128596,2026-06-26,Hebdomadaire
MA0000036576,3657,UPLINE VALEURS PLUS,UPLINE CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,14686583.81,4243.45,-0.037435,-,-0.016762,-0.039956,0.053784,-0.037435,-0.046165,0.376961,0.605148,0.546419,2026-06-26,Hebdomadaire
MA0000036584,3658,HORIZON NOVA,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5[",TMP INTERBANCAIRE,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,SAHAM BANK,1592827.39,1514.09,0.007875,-,0.000291,0.000992,0.004351,0.007875,0.015153,0.035969,0.061975,0.089305,2026-06-26,Hebdomadaire
